Temperature,Humidity,Gas_Value,Fire_Hazard
56.38,10.29,1192.16,1
58.22,12.1,778.95,1
15.13,35.72,162.76,0
15.13,41.79,234.68,0
15.94,66.28,95.46,0
59.35,14.47,1033.42,1
43.59,67.32,294.34,0
32.96,23.6,261.44,0
28.18,28.7,614.65,0
41.03,26.41,63.494682960296444,1
44.91,6.39,672.66,1
54.79,32.78,978.17,1
29.02,66.26,14.36,0
44.02,27.26,766.03,1
55.86,9.19,878.06,1
50.23,12.37,729.16,1
36.73,69.75,545.66,0
38.03,87.15,38.11,0
59.3,22.21,1034.56,1
15.46,45.66,558.99,0
49.89,33.31,976.49,1
42.23,23.51,743.99,1
36.93,29.07,324.7,0
52.35,28.94,1199.8,1
41.25,8.66,1099.66,1
56.74,8.46,992.31,1
38.84,54.82,482.11,0
55.87,27.22,1114.7,1
28.67,44.93,421.67,0
15.73,56.09,299.24,0
56.53,8.78,613.68,1
23.84,86.55,107.39,0
51.25,13.18,1052.82,1
42.07,33.32,613.12,1
42.29,26.16,838.22,1
46.7,28.32,894.58,1
59.26,22.73,1091.31,1
35.46,88.1,123.2,0
43.25,20.76,984.0,1
30.92,50.19,25.45,0
56.56,17.22,909.01,0
15.67,75.48,546.84,0
36.49,43.94,374.6,0
47.85,17.34,660.7,1
51.29,24.92,1118.94,1
23.56,68.46,220.72,0
32.89,72.46,415.58,0
20.17,35.66,192.29,0
32.44,57.96,178.44,0
54.74,15.9,1065.62,1
39.47,79.64,17.34,0
25.75,48.74,59.34,0
59.98,21.92,819.88,1
28.91,79.2,337.26,0
44.9,85.6,297.92,0
55.46,9.95,1139.7,1
15.37,86.44,735.87,0
55.11,17.11,818.51,1
51.43,29.34,939.76,1
55.74,7.64,764.54,1
23.74,39.06,349.45,1
17.917390333640675,40.442501193331076,344.83758414684337,0
36.32,76.33,96.23,0
59.52,5.15,1182.5,1
41.49,78.85,189.03,0
40.31,43.81,37.09,0
22.91,79.32,22.23,0
57.32,10.52,896.16,1
57.79,24.53,1133.94,1
41.9,67.85,259.17,0
35.37,49.27,107.15,0
32.01,86.97,198.84,0
46.7,17.28,763.49,1
26.71,43.59,661.5,0
18.9,85.73,685.92,0
44.16,48.65,418.94,0
43.51,36.81,752.94,0
38.47,68.93,222.76,0
59.74,8.06,629.73,1
26.64,87.93,691.69,0
41.94,20.49,1096.78,1
47.84,14.3,649.94,1
27.82,20.17,401.81,0
38.81,53.77,410.72,0
55.83,25.56,1014.05,1
42.65,26.51,1162.08,1
45.58,7.51,730.15,1
19.37,60.61,254.66,0
44.82,28.43,1056.57,1
51.58,18.94,608.05,1
41.57,21.3,905.16,1
55.4,6.49,1111.56,0
37.38,61.3,124.67,0
41.811684885754254,22.125798872115734,860.3300275269204,1
55.32,16.73,753.88,1
24.1,49.51,398.72,0
32.36,50.04,255.96,0
41.36,31.04,1138.43,1
36.56,79.84,702.13,0
44.23,19.16,1064.26,1
58.2,14.31,966.5,1
30.21,81.18,165.16,0
37.55,58.65,722.38,0
46.0,14.3,645.3,1
34.08,26.54,547.48,0
52.08,14.19,1146.96,1
26.445769246530762,23.487015421015535,145.5636451819663,0
48.32,11.11,890.53,0
46.98,12.86,703.09,1
30.47,88.16,302.06,0
43.27,31.03,707.5,1
41.13,14.95,960.84,1
18.74,25.34,746.64,0
50.37,19.56,653.31,1
37.02,84.31,175.75,0
24.11,84.63,15.56,0
38.28,75.53,397.02,0
16.07,41.91,371.31,0
49.77,19.59,1029.2,1
24.59,58.32,196.14,0
31.36,66.03,494.72,0
44.99,31.08,644.96,1
18.39,63.27,326.44,0
52.97,20.49,69.85779287251651,1
16.71,65.34,178.09,0
25.37,48.42,588.85,0
29.14,46.76,24.42,0
23.64,59.67,387.63,0
38.32,50.06,556.11,0
43.34,9.31,647.07,1
21.33,64.31,759.09,0
50.84,31.19,778.3,1
21.35,26.15,71.6,1
51.63,27.1,1179.51,1
23.08,49.94,596.73,0
41.63,27.62,930.44,1
51.41,14.41,774.96,1
50.41,22.16,685.32,1
56.95,14.08,762.73,1
43.66,21.99,765.67,1
44.4,77.77,237.0,0
55.01,14.17,1025.66,1
58.76,25.21,866.53,0
58.5,30.92,853.04,1
54.35,16.2,818.58,1
42.74,40.43,107.1,0
57.55,17.85,631.63,0
23.74,46.21,741.17,0
39.86,48.03,411.69,0
21.73,52.2,370.72,0
53.06,6.27,1123.95,1
28.33,34.32,455.92,0
58.64,21.88,1180.22,1
33.27,54.77,641.15,0
28.9,47.26,154.36,0
36.090446290359395,72.25164611720791,482.55885743690783,0
55.63,28.66,1113.01,1
57.68,20.51,1097.88,1
54.15,10.89,1083.65,1
57.1,31.56,800.26,1
49.47,31.02,1057.63,1
54.24,19.63,1025.11,1
35.71,30.11,372.34,0
55.27,23.96,1060.99,1
50.63,11.09,804.4,1
33.31,80.26,625.22,0
47.74,27.47,691.85,1
44.38,7.71,1121.31,1
57.95,9.4,717.05,1
51.36,31.41,939.1,1
58.73,15.43,1107.96,1
18.36,77.99,349.19,0
41.45,31.68,988.65,1
47.71,33.95,627.9,1
52.03,30.27,781.02,1
53.75,25.48,989.58,1
49.86,22.05,934.95,1
56.63,10.57,1129.0,1
24.0,24.39,552.21,0
59.26,7.47,656.07,1
19.56,50.64,654.3,0
21.78,69.48,449.98,0
43.01,37.59,226.12,0
53.72,31.63,834.92,1
55.81,21.69,734.88,1
45.72,9.98,1175.32,1
42.18,68.86,688.66,0
35.81,51.72,415.5,0
46.09,31.87,991.14,1
49.01,17.84,88.67636450419512,1
57.96,26.98,657.43,1
33.29,45.26,10.13,0
30.96,54.5,53.23,0
58.12,33.63,1109.4,1
52.87,29.93,1054.22,1
45.33,28.72,1023.6,1
18.91,53.37,82.16,0
33.87,61.33,94.47,0
53.52,10.39,1027.64,1
39.86,31.16,308.2,0
39.28,83.95,457.77,0
37.87,62.8,432.83,0
26.51,75.27,628.89,0
20.14,22.3,412.45,0
25.14,38.32,305.2,0
54.68,29.15,1033.16,1
56.71,18.34,630.38,1
45.26,23.49,755.85,1
43.89,7.86,1113.9,1
48.63,12.46,774.04,1
58.22,33.58,871.19,1
58.06,16.31,768.02,1
38.6,46.09,693.91,0
34.54,24.86,781.94,0
26.06,86.35,216.18,0
29.63,35.32,82.77,0
47.68,27.98,730.52,1
44.01,26.56,1165.89,1
53.17,9.89,807.59,1
43.01,28.72,981.99,1
43.94,19.9,1007.45,1
45.59047671046613,67.10957409781588,319.34143379286724,0
35.09,53.58,39.01,0
31.18,45.65,86.11,0
18.89,75.18,558.2,0
53.23,32.07,1067.99,1
22.14,87.81,545.96,0
45.93,21.17,905.21,1
51.5,26.02,833.21,1
58.66,22.42,1022.95,1
35.57,43.08,529.12,0
29.74,40.79,643.69,0
46.33,25.06,1064.08,1
40.02,86.7,193.09,0
35.47,68.69,265.15,0
27.3,55.05,748.58,0
21.83,86.27,183.32,0
37.15,35.97,232.39,0
46.63,31.14,611.99,1
31.87,78.69,744.91,0
53.0,6.58,1166.24,1
18.02,37.4,24.3,0
55.02,33.91,639.56,1
57.07,22.14,1167.56,1
37.53,70.21,371.71,0
26.63,73.64,241.9,0
22.95,58.34,678.24,0
45.18,6.17,969.86,1
54.45,6.36,1115.86,1
54.72,28.35,676.79,1
47.01,25.79,1010.98,1
54.43,24.25,749.98,1
42.73,33.27,961.01,1
20.18,30.84,496.71,0
58.83,25.0,658.65,1
43.3,76.35,609.63,0
22.28,37.65,86.34,0
52.3,26.45,1136.83,1
23.78,26.09,482.59,0
37.73,47.32,330.51,0
50.9,19.34,861.55,1
25.51,30.26,328.64,0
22.43,85.21,244.92,0
57.49,22.13,885.7,1
59.62,15.51,1194.49,1
56.68,22.1,929.68,1
23.6,21.08,104.18,0
52.96,28.54,751.66,1
27.22,61.69,342.72,0
43.84,23.27,1074.46,1
43.94,73.39,335.1,0
29.01,70.95,719.16,0
44.16,18.09,835.88,0
15.79,70.83,597.46,0
22.33,34.02,565.36,1
55.3,12.9,1058.88,1
57.61,29.6,961.69,1
38.48,86.33,568.19,0
42.87,31.81,1170.7,1
43.94,18.03,968.1,1
49.43,32.92,923.05,1
55.25,30.83,840.52,1
47.56,5.91,1032.08,1
57.46,9.21,616.56,1
56.04,5.77,81.88751704389414,1
57.43,27.22,697.81,1
27.12,27.73,717.89,0
42.35,18.26,755.15,1
49.17,11.09,711.18,1
58.78,30.66,614.26,1
55.88,27.4,752.88,1
15.78,47.39,785.67,0
34.52,43.51,592.23,0
16.0,42.02,487.49,0
31.7,86.49,99.39,0
44.19,44.49,22.6,0
43.71,8.41,646.12,0
42.93,77.85,54.63,0
20.77,25.58,190.86,0
50.91,8.34,1090.43,1
32.26,23.45,567.16,0
46.72,27.22,839.16,1
34.35,62.48,220.59,0
46.84,29.22,1103.16,1
16.38,31.44,322.43,0
36.35,54.5,480.49,0
53.85,32.48,833.44,1
50.72,18.68,1153.42,1
51.39,12.39,941.36,1
49.59,20.51,93.55551191991839,1
44.91,18.98,1153.36,1
44.87,24.99,683.1,1
43.72,32.2,1191.59,1
45.7,23.24,626.99,1
19.31,51.56,715.73,0
35.32,67.25,480.67,0
32.78,66.32,692.21,0
52.84,14.6,630.46,1
50.94,13.82,813.91,1
39.68,50.94,608.47,0
52.61,15.62,1116.7,1
15.37,59.82,21.32,0
16.87,28.92,207.46,0
32.22,33.12,159.59,0
47.58,23.48,616.35,1
36.13,66.04,653.52,0
62.69898169377722,-0.6213752851283179,715.2539461267803,1
37.3,34.33,663.34,0
48.94,21.61,1088.05,1
36.5,83.86,528.38,0
44.89,26.46,284.19,0
36.3,23.11,492.52,0
56.33,6.12,1198.92,1
53.7,12.77,1087.41,1
37.03,58.42,507.99,0
34.68,60.74,484.69,0
44.48,11.14,609.43,1
52.63,24.34,707.05,1
32.32,87.39,309.36,0
22.92,43.26,173.69,0
38.54,29.72,127.11,0
36.71,83.26,633.46,1
15.42,41.77,412.57,0
59.82,9.57,935.21,1
45.75,21.82,715.29,1
52.69,10.92,1009.23,1
36.88,71.02,28.96460103807249,0
20.54,86.02,2.62,0
51.39,14.7,1054.53,1
36.34,74.66,660.65,0
29.45,50.54,608.37,0
32.96,34.77,778.86,0
25.69,68.38,2.49,0
56.64,6.18,1003.92,1
23.77,55.36,197.76,0
25.45,54.52,66.59,0
24.16,71.92,624.37,0
34.78,54.01,192.74,0
37.07,55.05,248.18,0
50.79,13.38,903.0,1
31.39,39.02,711.02,0
44.13,10.21,613.49,1
37.77,46.42,660.72,0
38.86,39.67,565.11,0
47.2,21.15,836.81,1
44.91,29.08,723.94,1
23.08,53.1,656.34,0
35.9,87.9,473.25,0
41.98,15.28,866.4,0
41.21,14.91,1008.41,1
53.27,11.83,653.37,1
53.99,6.43,1042.76,1
56.16,8.08,681.0,1
25.02,21.46,49.5,0
56.33,11.07,807.58,1
58.94,17.74,732.63,1
42.84,68.77,727.64,0
26.26,55.59,219.23,0
48.85,17.12,1079.45,1
17.21,89.76,575.21,0
51.36,7.25,1163.14,1
24.36,62.66,473.99,0
58.01,13.81,1166.66,1
28.86,71.08,502.11,0
42.62,23.5,656.45,1
52.28,13.12,758.04,1
36.62,84.22,433.57,0
28.91,73.83,340.13,0
45.6,13.77,891.67,0
24.18,77.08,351.72,0
24.84,85.87,666.83,0
48.82,32.43,1057.48,1
30.78,69.94,639.89,0
15.92,47.83,573.63,0
37.02,68.63,688.57,0
53.74,26.86,966.69,1
53.35,16.92,30.643919092327753,1
20.73,49.81,67.95,0
35.83,74.73,86.58,0
57.06,17.76,781.08,1
44.83,5.99,799.51,1
57.95,23.45,744.45,1
17.85,88.18,231.71,0
45.31,15.61,1170.02,1
51.3,17.61,1162.13,1
30.79,25.53,228.69,0
50.55,17.16,799.03,1
24.58,50.4,249.92,0
33.66,88.66,483.2,0
59.04,19.85,951.47,1
39.97,80.6,234.4,0
48.8,18.57,968.22,1
55.45,29.19,823.82,1
26.46,55.58,155.28,0
35.21,58.0,452.32,0
26.26,48.11,444.81,0
48.07,11.15,818.91,1
29.28,37.0,496.99,0
41.8,31.81,841.89,1
36.43,85.91,646.09,0
49.18,26.64,925.32,1
42.12,70.12,501.01,0
28.48,75.57,244.6,0
37.01,27.26,261.4,0
42.44,81.25,481.48,0
42.11,23.14,244.36,0
31.56,60.64,766.09,0
19.06,65.03,489.29,0
42.15,73.94,756.56,0
59.95,13.14,699.37,1
16.39,31.33,484.0,0
23.4,50.67,538.15,0
15.84,68.36,162.17,0
25.64,88.21,257.94,0
48.55,10.58,817.11,1
34.33,38.95,539.65,0
41.03,16.97,1180.62,1
46.17,15.17,917.68,1
33.02,82.68,99.45,0
59.87,16.87,861.83,1
35.13,85.75,399.54,0
59.42,10.73,1086.14,1
42.54,15.55,1133.02,0
55.48,11.61,1101.99,1
34.94,37.75,691.86,0
42.59,12.31,647.41,1
59.09,15.42,702.76,1
29.85,35.91,49.5,0
43.34,24.92,623.85,1
48.94,30.5,1184.39,1
42.67,22.2,796.93,1
37.18,79.38,349.58,0
26.83,45.72,31.34,0
29.96,88.1,361.81,0
59.69,11.69,752.39,1
54.95,32.34,982.29,1
53.61,9.34,1195.7,1
57.45,19.63,1053.52,1
26.95,88.2,323.58,0
56.18,25.77,898.48,1
36.68,53.86,554.27,0
28.34,50.17,549.48,0
56.82,9.24,884.46,1
45.93,23.92,1173.29,1
52.54,13.78,604.2,1
47.1,11.23,1101.38,1
47.89,33.79,749.06,1
48.93,20.73,867.32,0
17.95,61.65,629.63,0
46.1,14.88,1149.85,1
42.26,25.19,804.08,1
25.04,75.64,140.13,0
46.61,20.68,980.23,1
47.99,28.26,887.25,1
58.68,26.59,1100.0,1
45.94,29.26,1016.39,1
25.85,33.99,21.03,0
23.62,65.29,627.23,0
55.16,15.22,941.92,1
29.5866449976435,70.73019376701798,20.693991579656625,0
54.35,5.69,1048.11,1
39.01,74.47,613.83,0
41.65,64.37,105.79,0
51.21,24.58,1096.34,1
53.66,19.65,878.24,1
47.57,12.94,1167.84,1
42.81,14.74,615.08,1
29.6,25.04,338.79,0
44.51,11.68,797.53,1
43.93,8.69,747.43,1
51.18,22.08,961.18,1
49.12,32.41,878.64,1
29.81,74.78,407.83,0
45.79,8.7,893.62,1
15.46,65.6,435.86,0
57.79,14.26,1060.21,0
18.11,39.71,754.9,0
56.17,7.59,1140.62,1
38.34,66.0,272.94,0
48.94,14.09,1117.12,1
44.26,16.29,860.42,1
50.0,32.5,939.82,1
16.06,89.04,200.67,0
48.3,14.37,845.52,1
49.56,9.82,955.21,1
27.8,51.23,496.48,0
46.4,23.45,801.81,1
56.99,25.28,739.47,1
29.8,54.8,708.15,1
20.13,63.75,609.68,0
27.87,38.54,649.11,0
38.92,38.78,7.06,0
30.33,40.72,648.86,0
42.29,69.16,364.83,0
41.75,7.23,922.4,1
57.5,31.67,739.35,1
59.52,12.05,699.64,1
51.01,32.07,784.76,1
32.34,78.7,467.18,1
28.73,82.46,773.9,0
22.27,73.17,538.83,0
19.16,79.01,1.65,0
28.17,41.15,515.81,0
25.67,51.2,344.75,0
53.78,33.88,890.29,1
55.53,7.11,992.44,1
34.16,20.65,754.36,0
18.1,28.12,619.33,0
57.53,7.03,1023.67,1
33.64,25.7,477.56,0
34.87,60.94,459.61,0
53.02,25.91,860.6,1
53.6,14.05,1194.29,1
41.8,45.72,584.26,0
42.88,18.36,1005.13,1
43.42,8.77,1160.8,1
42.78,13.39,997.2,1
31.77,86.35,127.1,0
51.38,17.72,807.03,1
27.84,43.53,397.49,0
46.14,25.6,1089.06,1
16.86,65.58,269.73,0
28.69,52.81,641.48,0
47.296089526158326,24.135491186370203,700.2704463480886,1
44.02,31.37,1143.67,1
40.26,60.72,640.01,0
43.96,60.9,213.67,0
44.47,78.22,188.06,0
44.41,26.48,16.49,0
24.65,20.24,535.98,0
24.77,66.18,185.16,0
41.91,46.07,688.27,0
42.06,48.98,132.3,0
33.41,34.02,686.05,0
27.16,74.33,734.22,0
45.51,29.08,1153.11,1
31.1,87.1,93.78,0
21.9,21.09,741.33,0
52.05,23.19,841.02,1
57.08,28.6,1067.56,1
41.19,25.69,605.93,1
36.53,74.85,245.63,0
31.24,40.74,11.11,0
36.2,37.78,280.09,0
15.5,51.88,264.49,0
42.81,15.91,606.74,1
39.82,76.48,263.47,0
32.67,57.17,333.93,0
46.3,22.77,955.41,1
31.6,40.0,564.49,0
24.72,22.04,117.25,0
44.88,7.48,1048.32,1
33.78,39.04,619.2,0
25.703621705865313,39.801505584606886,164.04353170384837,0
29.29,52.01,740.52,0
26.09,29.34,82.62,0
56.86,28.9,1052.28,1
24.96,26.79,525.46,0
42.46,33.02,701.41,1
44.07,23.64,783.95,1
59.9,17.04,842.25,1
27.07,32.89,209.66,0
48.08,30.11,1168.39,1
56.21,20.57,701.09,1
33.62,32.27,134.24,0
26.13,45.16,196.67,0
42.74,7.2,662.96,1
20.87,69.65,556.58,0
23.27,59.96,660.97,0
39.04,64.83,373.84,0
15.42,81.49,637.08,0
55.75,7.09,1146.46,1
26.9,46.21,252.36,0
26.9,65.1,416.7,0
59.86,7.48,889.54,1
51.24,29.41,1014.29,1
53.05,16.94,687.65,0
18.26,46.6,777.54,0
58.28,31.52,1067.35,1
39.25,49.14,637.95,0
43.89,23.59,684.58,1
59.97,28.76,1099.5,1
22.16,80.0,506.26,0
47.18,23.23,889.38,1
47.36,24.15,755.39,1
38.58,67.52,788.55,0
44.65,18.96,1117.24,1
30.9,58.73,180.66,0
54.57,20.43,1181.64,1
49.37,28.33,884.35,1
58.36,16.45,818.93,1
31.77,48.66,592.73,0
46.43,8.17,1082.83,1
48.44252343902518,39.04487615069651,1025.2970452231766,1
54.35,21.32,747.94,1
57.87,12.01,1103.36,1
42.72,9.29,1149.37,1
56.93,20.33,848.25,1
35.41,79.54,725.2,0
29.73,70.73,133.69,0
51.12,22.05,866.92,1
26.95,49.62,262.24,0
51.86,21.49,607.04,0
41.76,58.34,98.12,0
56.43,5.63,983.6,1
20.08,45.66,799.31,0
53.18,11.82,722.28,1
41.6,18.02,1183.29,1
56.32,24.64,947.64,0
26.07,38.36,66.74,0
59.24,14.14,632.64,1
16.86,54.22,763.1,0
45.4,14.84,1177.96,1
41.47,12.31,1137.71,1
54.59,29.9,946.16,1
16.18,26.11,81.95,0
25.38,42.36,187.66,0
48.65,24.83,1181.44,1
25.26,37.52,362.32,0
37.41,61.41,355.4,0
51.55,19.26,802.84,1
37.09,48.61,518.93,0
38.46,50.41,172.86,0
45.16,18.09,612.04,1
28.73,35.25,777.93,0
44.45,32.17,493.61,0
32.0,24.57,325.61,0
45.57,30.27,766.28,1
59.62,32.01,872.98,1
43.34,19.3,1098.52,1
51.32,14.69,963.63,1
28.48,86.28,746.3,0
20.07,59.68,479.11,0
48.34,33.72,828.76,1
45.356877924586264,22.34263742032139,1047.268192238313,1
48.26,10.77,1083.86,1
46.41,16.79,975.33,1
21.46,22.47,681.0,0
38.48,33.96,136.66,0
24.56,75.48,666.57,0
39.9,48.78,518.3,0
42.86,33.12,775.62,1
29.16,66.46,4.29,0
55.8,13.18,957.97,1
23.77,42.85,642.65,0
33.77,40.7,271.96,0
54.44,6.75,698.55,1
32.71,36.18,398.78,0
50.81275305666185,3.572148814150937,743.8289758445185,1
43.38,5.52,1141.14,1
51.64,28.69,946.58,1
49.64,25.92,716.49,1
55.61,9.74,958.52,1
41.76,11.62,1093.7,1
22.77,26.25,651.18,1
27.6,66.57,435.71,0
53.95,31.3,670.59,1
32.11,80.96,177.0,0
54.43,33.2,1189.78,1
43.64,41.23,531.99,0
37.73,57.65,18.88,0
27.2,30.22,459.32,0
53.34,24.98,1133.1,1
24.46,83.84,41.15,0
24.87,39.44,404.62,0
28.52,37.95,221.71,0
45.69,31.16,757.38,1
25.02,57.87,524.52,1
56.12,14.95,858.82,1
18.59,20.49,662.38,0
59.8,12.79,916.52,1
49.5,6.65,1175.7,1
47.16,6.05,1181.92,1
39.97,30.85,354.01,0
41.76,26.35,1158.5,1
43.45,18.6,1137.5,1
55.26,21.56,1121.13,1
28.15,65.12,721.8,0
44.42,83.39,398.99,0
57.29,5.82,1055.6,1
56.26,8.65,896.49,1
40.96,25.1,374.08,0
16.73,35.29,33.48,0
46.41,5.72,667.24,1
52.47,22.21,624.32,0
24.21,60.47,496.09,0
15.13,74.08,48.46,1
59.31,18.81,1087.35,1
56.75,19.57,950.33,1
41.28,13.09,739.39,1
43.69,42.11,13.01,0
42.56,48.27,357.32,0
40.39,47.84,455.15,0
43.01,61.78,413.25,0
34.97,85.91,477.47,0
54.4,7.99,602.12,1
42.62,32.72,880.73,1
42.86,9.76,939.61,1
59.16,8.3,723.68,0
26.77,83.98,293.66,0
43.1,14.69,801.51,1
31.96,87.99,650.32,0
44.1,12.13,919.91,1
41.16,73.9,340.93,0
30.68,24.14,727.7,0
50.64,24.82,1173.1,1
50.84,15.03,959.32,1
30.88,65.24,783.39,0
55.39,25.86,743.01,1
45.87122701791418,15.750982486295502,1179.9670271915338,1
29.65,80.74,420.83,0
53.91,17.06,1014.64,1
52.46,20.0,1158.88,1
41.09,32.48,661.03,1
50.92,8.9,1186.98,1
47.78,21.44,908.1,1
51.52,22.81,609.15,1
40.86,71.79,265.74,0
29.02,63.97,98.26,0
22.3,54.87,789.06,0
59.04,8.72,1140.68,1
55.37,25.26,46.28028781590837,1
23.57,84.24,347.84,0
36.02,30.25,387.46,0
43.85,15.88,604.48,0
53.09,14.55,994.03,1
51.65,17.39,1.1876990741532922,1
39.87,55.39,793.96,0
42.96,89.48,560.37,0
37.2,36.74,104.79,0
57.58,32.19,661.84,1
51.82,17.44,1075.15,1
33.72,73.15,384.45,0
39.65,36.97,87.95,0
39.07,49.18,335.36,0
32.12271406186261,51.489488821713536,50.790844878777506,0
54.22,10.68,776.08,1
21.4,29.82,302.97,0
58.86,29.75,661.12,1
45.745693341021656,13.365366339345456,1140.2467971389417,1
51.24,23.79,645.52,1
48.17,6.42,760.06,1
56.69,9.49,752.06,1
41.46,78.81,159.49,0
28.9,83.09,31.28,0
15.51,50.66,56.74,1
50.05,26.64,673.93,1
26.52,75.86,340.05,0
35.51,81.1,765.22,0
43.16,29.06,882.83,1
28.7,82.68,716.1,0
56.68,27.22,850.23,1
56.72,9.96,794.08,1
55.88,31.99,651.72,0
55.34,30.14,895.59,1
23.06,56.09,191.6,0
53.5,12.77,802.48,1
59.3,25.98,1078.15,1
43.37,30.28,763.98,1
48.83,19.28,1055.45,1
22.44,86.61,451.99,0
17.37,77.22,0.1,0
55.56,16.02,968.81,1
39.63,65.33,118.11,0
23.65,28.34,513.64,0
30.49,23.87,682.98,0
35.31,65.41,115.54,0
40.77,70.19,476.02,0
17.02,26.8,791.4,0
15.92,37.7,173.15,0
20.33,40.03,629.0,0
56.47,28.48,692.29,1
54.96,7.57,1131.28,1
20.17,86.63,205.92,0
37.13,46.84,528.42,0
57.46,29.92,824.05,1
57.23,32.13,1079.13,1
47.75,14.28,1015.4,1
36.3,81.02,494.86,0
46.1,27.53,1100.85,1
56.14,24.93,611.29,1
58.24,14.15,1022.12,1
47.36,27.64,991.15,1
56.23,20.48,872.43,1
44.57,11.58,1181.99,1
31.59840785808185,21.664817297869973,335.34375770228456,0
39.43,55.41,414.62,0
57.85,22.37,789.23,1
44.84,5.95,719.35,1
43.59,16.9,998.6,1
45.51,21.78,867.19,1
54.18,27.41,1102.12,1
53.55,27.45,1179.33,1
52.06,23.64,692.92,1
38.63,68.08,144.48,0
48.54,31.5,765.12,1
46.1,9.55,678.38,1
49.95,33.48,712.39,1
25.76,31.9,149.91,0
41.43,25.81,729.64,1
59.26,5.67,752.01,1
16.84,34.64,296.48,0
29.94,66.8,512.22,0
31.07,23.31,5.82,0
31.82,40.17,25.41,0
42.46,11.8,620.46,1
45.44,13.85,1147.05,1
28.437493976034943,79.62801719065547,38.79311522336127,0
21.11,22.81,226.12,0
42.19,13.35,956.0,1
51.97,18.92,965.6,1
36.42,29.11,582.91,0
51.39,21.5,1086.8,1
41.42,26.9,847.1,1
47.41,5.46,876.73,1
50.88,20.33,601.56,1
52.75,10.43,1099.39,1
28.269084653994433,67.36563154076983,193.59264176344388,0
53.43,21.55,1175.88,1
24.58,83.3,395.67,0
15.62,55.28,299.78,0
42.96,19.7,949.25,1
38.53,55.35,504.97,0
18.01,68.05,568.25,0
54.13,18.8,905.1,1
23.47,70.79,625.57,0
59.43,25.57,1036.99,1
43.32,27.1,1153.25,1
44.49,30.43,136.2,0
26.74,77.79,116.0,0
43.92,26.27,1056.72,1
48.14,10.2,1155.39,1
18.81,35.1,514.2,0
29.84,68.2,681.0,0
56.46,9.23,1139.07,1
25.62,33.64,120.62,0
52.25,24.53,954.28,1
41.27,19.51,788.73,1
58.65,17.0,861.93,1
47.37,12.22,1101.04,1
26.36,76.42,331.75,0
46.63,31.17,1053.77,1
56.53,17.14,649.44,1
43.4,50.82,542.33,0
44.01,21.36,77.54,0
49.36,17.79,669.35,1
52.26,26.06,992.69,1
29.82,51.3,446.98,0
38.1,34.35,95.98,0
49.43,5.94,866.91,1
18.25,39.35,123.43,0
57.5,8.17,1030.36,1
55.38,15.59,878.8,1
53.92,6.82,849.98,1
26.42,86.43,657.4,0
56.2,23.79,616.2,1
17.35,39.42,408.27,0
56.52,12.72,892.36,1
57.68,28.42,687.54,1
38.12,24.42,90.31,0
36.29,28.91,534.16,0
51.53,7.39,849.03,1
44.73,20.35,1173.8,1
22.31,59.41,544.16,0
44.45,20.5,583.05,0
43.91,12.69,1072.2,1
48.02,32.03,1130.8,1
51.34,6.87,767.02,1
54.25,6.83,1109.8,1
47.57,29.05,1042.16,1
42.21,24.39,620.87,1
41.58,13.3,842.71,1
39.9,80.04,503.88,0
57.66,33.36,962.38,1
31.82,35.75,236.52,0
22.26,38.6,173.29,0
41.7,30.52,1068.11,1
53.84,21.4,755.01,1
23.81,28.42,220.54,0
56.3,19.83,871.8,1
44.68,32.17,933.76,1
43.01,56.37,101.22,0
56.1,28.76,662.6,1
52.67,15.04,705.47,1
48.89,15.04,1148.61,1
59.64,23.73,1101.49,1
34.15,43.31,517.0,0
45.75,33.88,713.1,1
57.04,9.63,667.97,1
49.63,25.41,860.59,1
31.34,41.0,183.63,0
56.94,31.38,825.18,1
22.91,49.66,465.98,0
31.04,75.57,448.81,0
52.58,23.81,1070.57,1
37.49,85.0,235.57,0
59.95,6.49,830.88,1
41.52,29.45,137.08,0
54.81,9.28,981.38,1
46.35,6.97,1186.31,1
57.44,12.92,1164.2,1
59.54,20.53,1034.8,1
51.09,29.12,1104.08,1
16.12,78.29,789.46,0
19.06,24.69,388.88,0
30.82,75.68,408.94,0
47.5,14.5,1092.39,1
57.67,25.1,669.43,1
58.95,8.03,857.28,1
23.28,34.76,594.74,0
54.12,18.32,1121.39,1
35.85,87.67,780.71,0
52.94,22.73,1175.31,1
41.44,77.42,62.5,0
44.92,89.24,30.965930837327328,0
51.76,6.39,876.2,1
45.7,11.47,773.12,1
19.73,38.74,269.52,0
45.94,7.15,626.63,1
44.28,8.67,1145.28,1
59.08,29.57,741.78,0
42.06,6.56,992.63,1
42.18,43.29,638.32,0
20.99,86.4,70.27,0
28.01,61.28,12.89,1
19.23,31.31,172.83,0
34.32,79.75,577.28,0
50.25,15.2,1037.83,1
29.03,24.01,354.63,0
46.17,27.53,684.38,1
48.76,13.7,840.09,1
39.26,84.29,442.29,0
54.92,13.22,19.373851146504872,1
44.47,19.31,979.01,1
50.56,24.18,1082.45,1
44.14,20.69,69.9,0
32.67,73.67,746.18,0
23.24,21.18,226.77,0
58.86085047595298,30.26144999906191,699.8140883050069,1
49.42,24.68,1034.67,1
57.21,18.78,612.92,1
48.55,8.52,93.83865211333915,1
30.67,64.79,144.35,0
33.36,59.17,433.37,0
49.78,33.98,1029.96,1
